DATE,demand,price,ghi
1/25/14 5:00,1982.0,41.95,33
1/25/14 6:00,6504.57,43.53,216
1/25/14 7:00,7145.09,48.965,441
1/25/14 8:00,1999.0,49.75,362
1/25/14 9:00,7889.635,49.71,845
1/25/14 10:00,1337.0,49.75,981
1/25/14 11:00,7674.17,49.73,1054
1/25/14 12:00,7523.59,49.72,1064
1/25/14 13:00,7374.23,49.655,1009
1/25/14 14:00,1502.0,49.735,497
1/25/14 15:00,7377.945,49.75,364
1/25/14 16:00,7387.815,49.75,139
1/25/14 17:00,7342.05,49.75,92
1/25/14 18:00,7315.865,49.685,20
1/25/14 19:00,7292.87,49.675,0
1/25/14 20:00,1376.0,49.6,0
1/25/14 21:00,7121.215,49.565,0
1/25/14 22:00,7045.235,47.415,0
1/25/14 23:00,6770.015,47.47,0
1/26/14 0:00,6492.98,44.815,0
1/26/14 1:00,1096.0,41.455,0
1/26/14 2:00,5723.815,39.66,0
1/26/14 3:00,1613.0,37.08,0
1/26/14 4:00,1033.0,37.07,0
1/26/14 5:00,5744.355,35.32,3
1/26/14 6:00,5974.105,39.355,14
1/26/14 7:00,1211.0,42.83,434
1/26/14 8:00,1562.0,47.375,649
1/26/14 9:00,7257.855,48.9,270
1/26/14 10:00,7242.765,48.26,373
1/26/14 11:00,7171.715,47.49,111
1/26/14 12:00,7040.205,44.28,247
1/26/14 13:00,6959.36,46.245,329
1/26/14 14:00,6897.34,45.605,872
1/26/14 15:00,6897.195,45.615,703
1/26/14 16:00,1192.0,48.98,495
1/26/14 17:00,7105.15,49.55,272
1/26/14 18:00,1355.0,49.495,70
1/26/14 19:00,1503.0,49.62,0
1/26/14 20:00,1576.0,48.88,0
1/26/14 21:00,7054.34,47.795,0
1/26/14 22:00,1865.0,45.345,0
1/26/14 23:00,1088.0,44.98,0
1/27/14 0:00,1489.0,43.64,0
1/27/14 1:00,6108.115,40.945,0
1/27/14 2:00,5732.815,41.155,0
1/27/14 3:00,1340.0,39.235,0
1/27/14 4:00,5647.635,37.08,0
1/27/14 5:00,5806.07,41.315,33
1/27/14 6:00,1255.0,38.055,224
1/27/14 7:00,6428.965,42.04,452
1/27/14 8:00,6903.46,46.205,667
1/27/14 9:00,7281.1,49.03,582
1/27/14 10:00,1372.0,49.71,987
1/27/14 11:00,7399.29,49.675,1062
1/27/14 12:00,7409.72,50.145,1069
1/27/14 13:00,7411.92,49.815,1011
1/27/14 14:00,1001.0,50.38,888
1/27/14 15:00,7740.47,53.015,713
1/27/14 16:00,8038.65,53.405,504
1/27/14 17:00,8242.045,53.595,275
1/27/14 18:00,8158.78,52.795,68
1/27/14 19:00,1290.0,52.77,0
1/27/14 20:00,1673.0,52.59,0
1/27/14 21:00,1480.0,50.165,0
1/27/14 22:00,7504.665,50.525,0
1/27/14 23:00,7294.675,50.315,0
1/28/14 0:00,7018.07,49.585,0
1/28/14 1:00,6552.41,43.03,0
1/28/14 2:00,6106.52,41.94,0
1/28/14 3:00,5956.08,41.19,0
1/28/14 4:00,1100.0,42.015,0
1/28/14 5:00,6712.19,46.23,31
1/28/14 6:00,1779.0,50.33,222
1/28/14 7:00,8266.975,53.05,451
1/28/14 8:00,1045.0,53.06,671
1/28/14 9:00,9088.72,53.445,857
1/28/14 10:00,1535.0,53.4,992
1/28/14 11:00,1809.0,53.56,1067
1/28/14 12:00,1417.0,53.57,1075
1/28/14 13:00,1975.0,53.005,1017
1/28/14 14:00,9746.6,53.685,897
1/28/14 15:00,9912.61,55.425,720
1/28/14 16:00,10051.56,57.105,506
1/28/14 17:00,9883.79,54.005,276
1/28/14 18:00,9510.01,52.905,68
1/28/14 19:00,9077.98,52.095,0
1/28/14 20:00,8887.87,52.03,0
1/28/14 21:00,8438.65,50.595,0
1/28/14 22:00,8066.195,50.67,0
1/28/14 23:00,7708.075,50.135,0
1/29/14 0:00,7347.75,47.66,0
1/29/14 1:00,6830.88,41.42,0
1/29/14 2:00,1072.0,41.515,0
1/29/14 3:00,1492.0,41.125,0
1/29/14 4:00,6444.32,41.635,0
1/29/14 5:00,6964.97,44.11,26
1/29/14 6:00,1486.0,44.08,209
1/29/14 7:00,8558.655,49.835,436
1/29/14 8:00,1600.0,49.48,655
1/29/14 9:00,1590.0,51.61,844
1/29/14 10:00,9574.835,50.58,982
1/29/14 11:00,1805.0,52.435,1062
1/29/14 12:00,1942.0,54.83,1074
1/29/14 13:00,10607.475,56.0,1016
1/29/14 14:00,1136.0,55.73,897
1/29/14 15:00,11192.51,55.335,721
1/29/14 16:00,1425.0,54.59,508
1/29/14 17:00,1570.0,53.635,276
1/29/14 18:00,1432.0,51.355,67
1/29/14 19:00,9774.625,50.375,0
1/29/14 20:00,9516.185,52.15,0
1/29/14 21:00,1508.0,50.065,0
1/29/14 22:00,8263.26,49.485,0
1/29/14 23:00,1994.0,49.215,0
1/30/14 0:00,7378.58,45.15,0
1/30/14 1:00,1988.0,42.855,0
1/30/14 2:00,1426.0,41.945,0
1/30/14 3:00,6388.595,40.205,0
1/30/14 4:00,6546.195,41.985,0
1/30/14 5:00,7100.375,46.86,25
1/30/14 6:00,7958.22,49.73,211
1/30/14 7:00,8745.435,52.515,440
1/30/14 8:00,9179.135,52.585,661
1/30/14 9:00,9422.545,53.01,851
1/30/14 10:00,9573.9,53.045,989
1/30/14 11:00,9756.48,54.445,1066
1/30/14 12:00,9970.05,56.695,1075
1/30/14 13:00,10246.365,55.43,1017
1/30/14 14:00,10475.665,55.685,892
1/30/14 15:00,1453.0,57.155,716
1/30/14 16:00,10993.74,63.345,500
1/30/14 17:00,10885.08,59.825,271
1/30/14 18:00,10400.445,54.08,64
1/30/14 19:00,9784.39,53.415,0
1/30/14 20:00,9500.435,52.63,0
1/30/14 21:00,8925.31,51.235,0
1/30/14 22:00,8427.21,50.12,0
1/30/14 23:00,7989.63,50.705,0
1/31/14 0:00,1499.0,49.435,0
1/31/14 1:00,7009.945,43.945,0
1/31/14 2:00,6509.6,42.01,0
1/31/14 3:00,1144.0,42.04,0
1/31/14 4:00,6565.75,44.94,0
1/31/14 5:00,1961.0,50.63,24
1/31/14 6:00,7956.655,49.765,207
1/31/14 7:00,1533.0,51.93,432
1/31/14 8:00,9073.52,52.535,650
1/31/14 9:00,1698.0,53.105,833
1/31/14 10:00,1324.0,52.735,969
1/31/14 11:00,1135.0,54.155,1042
1/31/14 12:00,10214.62,55.94,1049
1/31/14 13:00,1335.0,54.925,991
1/31/14 14:00,10877.56,61.6,869
1/31/14 15:00,11131.7,66.17,696
1/31/14 16:00,11330.645,67.85,488
1/31/14 17:00,11006.735,56.945,262
1/31/14 18:00,1818.0,53.78,60
1/31/14 19:00,9917.235,53.63,0
1/31/14 20:00,1513.0,52.805,0
1/31/14 21:00,1105.0,52.57,0
1/31/14 22:00,8603.185,50.505,0
1/31/14 23:00,8058.065,49.465,0
1/1/15 0:00,6920.94,48.06,0
1/1/15 1:00,6498.21,42.175,0
1/1/15 2:00,5941.995,33.88,0
1/1/15 3:00,1125.0,31.265,0
1/1/15 4:00,5622.11,30.145,0
1/1/15 5:00,1075.0,27.175,87
1/1/15 6:00,5726.6,25.655,291
1/1/15 7:00,1762.0,28.96,514
1/1/15 8:00,6467.105,30.485,724
1/1/15 9:00,6881.015,33.435,899
1/1/15 10:00,7223.885,36.2,999
1/1/15 11:00,7565.76,41.495,1058
1/1/15 12:00,7857.95,38.71,1052
1/1/15 13:00,8161.18,43.52,981
1/1/15 14:00,1594.0,157.485,852
1/1/15 15:00,8953.575,233.185,675
1/1/15 16:00,1848.0,298.31,469
1/1/15 17:00,1325.0,299.6,209
1/1/15 18:00,1607.0,113.12,67
1/1/15 19:00,8657.4,58.185,0
1/1/15 20:00,8520.71,109.41,0
1/1/15 21:00,8113.15,37.06,0
1/1/15 22:00,7719.92,40.105,0
1/1/15 23:00,7288.275,37.125,0
1/2/15 0:00,6922.33,37.515,0
1/2/15 1:00,6400.455,35.095,0
1/2/15 2:00,5942.035,30.455,0
1/2/15 3:00,5780.705,36.68,0
1/2/15 4:00,5830.875,34.155,0
1/2/15 5:00,6074.17,28.505,77
1/2/15 6:00,6516.685,32.95,77
1/2/15 7:00,7067.47,37.115,486
1/2/15 8:00,1873.0,82.12,688
1/2/15 9:00,8091.29,49.94,856
1/2/15 10:00,8441.745,230.705,975
1/2/15 11:00,1724.0,205.32,1036
1/2/15 12:00,8965.55,261.66,768
1/2/15 13:00,9188.43,299.785,589
1/2/15 14:00,9310.855,299.665,111
1/2/15 15:00,9279.865,215.685,301
1/2/15 16:00,1617.0,160.895,267
1/2/15 17:00,1933.0,112.265,169
1/2/15 18:00,8856.0,51.71,45
1/2/15 19:00,8680.54,64.52,0
1/2/15 20:00,1971.0,48.64,0
1/2/15 21:00,8361.605,51.905,0
1/2/15 22:00,8081.11,38.57,0
1/2/15 23:00,7708.895,45.6,0
1/3/15 0:00,1856.0,39.41,0
1/3/15 1:00,6653.245,34.1,0
1/3/15 2:00,1382.0,30.2,0
1/3/15 3:00,1555.0,28.8,0
1/3/15 4:00,5928.91,26.76,0
1/3/15 5:00,5969.72,25.09,80
1/3/15 6:00,6274.16,26.385,278
1/3/15 7:00,1740.0,28.975,497
1/3/15 8:00,7616.93,34.045,705
1/3/15 9:00,8090.22,44.535,879
1/3/15 10:00,8371.65,45.42,1006
1/3/15 11:00,8713.455,44.395,1070
1/3/15 12:00,8956.015,40.2,1069
1/3/15 13:00,9206.15,41.505,1007
1/3/15 14:00,9375.815,43.13,881
1/3/15 15:00,9624.865,45.41,706
1/3/15 16:00,9751.915,45.715,499
1/3/15 17:00,9735.185,63.08,277
1/3/15 18:00,9522.17,36.345,77
1/3/15 19:00,9051.585,41.93,0
1/3/15 20:00,8865.91,47.065,0
1/3/15 21:00,8428.81,40.715,0
1/3/15 22:00,8023.29,34.295,0
1/3/15 23:00,7459.815,29.43,0
1/4/15 0:00,1168.0,28.15,0
1/4/15 1:00,6448.43,26.18,0
1/4/15 2:00,1665.0,24.135,0
1/4/15 3:00,5908.46,21.35,0
1/4/15 4:00,1635.0,20.83,0
1/4/15 5:00,5868.565,18.96,74
1/4/15 6:00,6141.935,19.28,268
1/4/15 7:00,6699.02,24.795,487
1/4/15 8:00,7266.93,27.075,694
1/4/15 9:00,1577.0,30.295,867
1/4/15 10:00,1426.0,32.69,997
1/4/15 11:00,8885.59,34.585,1061
1/4/15 12:00,1657.0,39.335,942
1/4/15 13:00,1372.0,63.325,758
1/4/15 14:00,9589.89,59.555,262
1/4/15 15:00,9672.265,43.95,320
1/4/15 16:00,9553.755,48.935,126
1/4/15 17:00,9303.4,46.31,96
1/4/15 18:00,9022.715,41.875,27
1/4/15 19:00,8671.07,40.415,0
1/4/15 20:00,8311.055,35.82,0
1/4/15 21:00,7789.33,32.045,0
1/4/15 22:00,1925.0,30.77,0
1/4/15 23:00,6941.24,28.3,0
1/5/15 0:00,6599.89,28.74,0
1/5/15 1:00,6183.92,26.735,0
1/5/15 2:00,5858.785,23.225,0
1/5/15 3:00,5783.995,23.885,0
1/5/15 4:00,5969.795,26.24,0
1/5/15 5:00,6407.71,25.745,10
1/5/15 6:00,7139.37,27.595,28
1/5/15 7:00,7892.78,30.63,94
1/5/15 8:00,8483.61,38.235,101
1/5/15 9:00,8714.995,36.07,512
1/5/15 10:00,8795.69,38.16,689
1/5/15 11:00,1357.0,41.66,352
1/5/15 12:00,8917.11,41.58,403
1/5/15 13:00,8930.565,41.865,648
1/5/15 14:00,9000.505,41.92,717
1/5/15 15:00,1660.0,43.47,526
1/5/15 16:00,9237.53,51.415,410
1/5/15 17:00,1246.0,46.45,225
1/5/15 18:00,8771.74,35.55,63
1/5/15 19:00,8502.6,33.78,0
1/5/15 20:00,8440.355,33.93,0
1/5/15 21:00,1758.0,29.835,0
1/5/15 22:00,1802.0,27.31,0
1/5/15 23:00,7461.03,28.4,0
1/6/15 0:00,1652.0,25.83,0
1/6/15 1:00,6559.605,24.48,0
1/6/15 2:00,1914.0,21.26,0
1/6/15 3:00,6007.245,19.97,0
1/6/15 4:00,6148.88,22.295,0
1/6/15 5:00,1414.0,24.365,80
1/6/15 6:00,1890.0,28.17,283
1/6/15 7:00,1388.0,34.22,502
1/6/15 8:00,1077.0,36.59,709
1/6/15 9:00,1907.0,42.235,881
1/6/15 10:00,1267.0,46.64,991
1/6/15 11:00,9215.215,56.075,1056
1/6/15 12:00,1050.0,51.97,1056
1/6/15 13:00,9604.97,56.405,994
1/6/15 14:00,9753.615,58.49,870
1/6/15 15:00,9906.015,63.52,699
1/6/15 16:00,10020.225,80.11,492
1/6/15 17:00,1538.0,50.19,227
1/6/15 18:00,9372.2,41.385,65
1/6/15 19:00,1679.0,44.99,0
1/6/15 20:00,1604.0,44.96,0
1/6/15 21:00,8535.415,36.6,0
1/6/15 22:00,8099.595,34.25,0
1/6/15 23:00,7706.72,36.035,0
1/7/15 0:00,7334.12,38.615,0
1/7/15 1:00,6834.77,35.145,0
1/7/15 2:00,6379.92,32.99,0
1/7/15 3:00,6207.24,29.41,0
1/7/15 4:00,1849.0,36.075,0
1/7/15 5:00,6759.715,37.015,72
1/7/15 6:00,1538.0,42.595,268
1/7/15 7:00,8323.48,44.305,487
1/7/15 8:00,8934.27,72.625,693
1/7/15 9:00,9312.315,68.615,865
1/7/15 10:00,9561.91,71.75,989
1/7/15 11:00,9725.84,62.48,1055
1/7/15 12:00,9888.14,81.62,1055
1/7/15 13:00,10133.675,143.72,993
1/7/15 14:00,10264.1,116.075,869
1/7/15 15:00,10316.685,175.805,698
1/7/15 16:00,10295.905,112.2,491
1/7/15 17:00,10030.855,68.88,273
1/7/15 18:00,1825.0,59.98,77
1/7/15 19:00,9059.415,55.455,0
1/7/15 20:00,8869.305,45.76,0
1/7/15 21:00,8486.77,44.785,0
1/7/15 22:00,8035.355,43.335,0
1/7/15 23:00,1716.0,43.675,0
1/8/15 0:00,1243.0,45.185,0
1/8/15 1:00,6727.025,41.175,0
1/8/15 2:00,1779.0,30.89,0
1/8/15 3:00,6095.57,27.96,0
1/8/15 4:00,6240.76,30.16,0
1/8/15 5:00,6626.845,30.36,73
1/8/15 6:00,7381.005,38.58,276
1/8/15 7:00,8168.415,46.13,500
1/8/15 8:00,8729.21,55.775,713
1/8/15 9:00,9067.42,57.26,890
1/8/15 10:00,1707.0,72.11,1014
1/8/15 11:00,1840.0,72.205,1081
1/8/15 12:00,9721.425,70.17,1079
1/8/15 13:00,1147.0,70.125,1011
1/8/15 14:00,10288.62,88.6,884
1/8/15 15:00,10505.32,76.77,706
1/8/15 16:00,10607.235,59.035,495
1/8/15 17:00,10417.895,53.52,271
1/8/15 18:00,9920.345,46.43,74
1/8/15 19:00,9406.94,44.855,0
1/8/15 20:00,9214.85,54.04,0
1/8/15 21:00,8767.97,38.905,0
1/8/15 22:00,8353.79,39.265,0
1/8/15 23:00,7873.42,30.58,0
1/9/15 0:00,7461.565,35.775,0
1/9/15 1:00,6900.93,33.905,0
1/9/15 2:00,6393.23,29.205,0
1/9/15 3:00,1675.0,30.495,0
1/9/15 4:00,6397.295,30.86,0
1/9/15 5:00,1707.0,30.83,56
1/9/15 6:00,1824.0,35.765,237
1/9/15 7:00,8446.955,38.575,449
1/9/15 8:00,9127.2,44.375,656
1/9/15 9:00,9644.605,49.465,833
1/9/15 10:00,9958.45,49.395,970
1/9/15 11:00,1817.0,65.1,1035
1/9/15 12:00,1207.0,55.09,1034
1/9/15 13:00,10892.23,60.0,969
1/9/15 14:00,11030.86,55.01,634
1/9/15 15:00,10948.395,50.85,154
1/9/15 16:00,10372.985,41.15,164
1/9/15 17:00,1784.0,36.35,115
1/9/15 18:00,1828.0,32.915,32
1/9/15 19:00,1716.0,32.91,0
1/9/15 20:00,8942.645,32.815,0
1/9/15 21:00,8525.97,29.435,0
1/9/15 22:00,8271.725,31.14,0
1/9/15 23:00,7872.43,26.165,0
1/10/15 0:00,7402.055,31.975,0
1/10/15 1:00,6826.505,29.585,0
1/10/15 2:00,6373.96,25.535,0
1/10/15 3:00,6168.37,24.91,0
1/10/15 4:00,1843.0,24.855,0
1/10/15 5:00,6321.175,21.87,27
1/10/15 6:00,6644.26,19.62,103
1/10/15 7:00,7249.42,25.805,347
1/10/15 8:00,7857.31,29.015,515
1/10/15 9:00,1370.0,31.83,638
1/10/15 10:00,1303.0,31.585,612
1/10/15 11:00,8723.385,29.67,474
1/10/15 12:00,1433.0,30.045,456
1/10/15 13:00,1464.0,32.455,387
1/10/15 14:00,1275.0,32.11,285
1/10/15 15:00,8920.605,31.28,321
1/10/15 16:00,1423.0,30.445,235
1/10/15 17:00,8915.1,32.93,113
1/10/15 18:00,8623.88,30.21,31
1/10/15 19:00,8276.835,28.115,0
1/10/15 20:00,8126.52,29.135,0
1/10/15 21:00,7783.285,27.025,0
1/10/15 22:00,7482.945,26.24,0
1/10/15 23:00,7143.86,23.305,0
1/11/15 0:00,1995.0,26.33,0
1/11/15 1:00,6339.28,28.595,0
1/11/15 2:00,1414.0,23.16,0
1/11/15 3:00,1991.0,22.335,0
1/11/15 4:00,5773.95,20.565,0
1/11/15 5:00,5891.28,19.4,5
1/11/15 6:00,6135.09,20.47,10
1/11/15 7:00,1511.0,26.27,22
1/11/15 8:00,7157.305,28.01,45
1/11/15 9:00,7595.12,30.88,160
1/11/15 10:00,7665.175,25.175,137
1/11/15 11:00,7606.225,28.41,160
1/11/15 12:00,7538.56,28.555,198
1/11/15 13:00,1029.0,29.09,191
1/11/15 14:00,7402.6,28.535,177
1/11/15 15:00,7448.52,29.47,249
1/11/15 16:00,7464.43,28.38,220
1/11/15 17:00,7539.49,28.375,161
1/11/15 18:00,7487.865,28.9,43
1/11/15 19:00,1416.0,28.81,0
1/11/15 20:00,7327.46,29.545,0
1/11/15 21:00,7117.65,28.68,0
1/11/15 22:00,6918.68,27.115,0
1/11/15 23:00,6620.865,26.775,0
1/12/15 0:00,1172.0,27.275,0
1/12/15 1:00,6044.48,24.015,0
1/12/15 2:00,5725.61,20.245,0
1/12/15 3:00,5664.24,18.96,0
1/12/15 4:00,5854.965,24.745,0
1/12/15 5:00,6409.4,28.735,59
1/12/15 6:00,7246.395,29.425,26
1/12/15 7:00,8023.61,36.64,458
1/12/15 8:00,8526.57,37.63,662
1/12/15 9:00,8661.315,36.99,837
1/12/15 10:00,1749.0,36.105,967
1/12/15 11:00,8687.735,37.985,1037
1/12/15 12:00,8677.76,37.76,1046
1/12/15 13:00,8606.045,36.765,989
1/12/15 14:00,8600.845,40.93,868
1/12/15 15:00,1906.0,41.815,698
1/12/15 16:00,8632.26,42.555,492
1/12/15 17:00,1875.0,42.11,274
1/12/15 18:00,8385.37,37.795,77
1/12/15 19:00,1227.0,37.5,0
1/12/15 20:00,1354.0,37.76,0
1/12/15 21:00,7851.09,33.4,0
1/12/15 22:00,1541.0,30.955,0
1/12/15 23:00,7407.59,32.68,0
1/13/15 0:00,7098.28,31.425,0
1/13/15 1:00,6607.455,30.72,0
1/13/15 2:00,1820.0,27.06,0
1/13/15 3:00,1780.0,27.735,0
1/13/15 4:00,6150.97,30.775,0
1/13/15 5:00,6634.12,31.97,60
1/13/15 6:00,7423.5,32.875,254
1/13/15 7:00,1991.0,36.355,474
1/13/15 8:00,8631.96,36.42,681
1/13/15 9:00,8896.08,37.13,859
1/13/15 10:00,9018.075,35.59,984
1/13/15 11:00,9073.845,37.01,1052
1/13/15 12:00,9142.16,37.61,1054
1/13/15 13:00,1923.0,36.63,776
1/13/15 14:00,9432.69,36.72,863
1/13/15 15:00,1663.0,37.05,414
1/13/15 16:00,1558.0,36.94,328
1/13/15 17:00,1076.0,34.46,216
1/13/15 18:00,9048.48,32.45,45
1/13/15 19:00,1118.0,32.46,0
1/13/15 20:00,8728.985,32.24,0
1/13/15 21:00,1724.0,30.42,0
1/13/15 22:00,8008.43,27.98,0
1/13/15 23:00,1173.0,28.32,0
1/14/15 0:00,7265.2,28.615,0
1/14/15 1:00,1066.0,26.9,0
1/14/15 2:00,1454.0,21.015,0
1/14/15 3:00,6066.39,21.235,0
1/14/15 4:00,6265.455,24.615,0
1/14/15 5:00,6747.96,25.255,57
1/14/15 6:00,7604.885,29.235,255
1/14/15 7:00,1492.0,37.48,481
1/14/15 8:00,1846.0,40.905,693
1/14/15 9:00,9542.305,38.445,870
1/14/15 10:00,9697.885,37.25,997
1/14/15 11:00,9803.7,36.415,1066
1/14/15 12:00,9984.03,35.175,1070
1/14/15 13:00,10187.77,37.08,1007
1/14/15 14:00,10366.06,34.83,477
1/14/15 15:00,10519.86,33.27,708
1/14/15 16:00,10639.12,35.54,500
1/14/15 17:00,10377.535,33.5,281
1/14/15 18:00,1536.0,33.08,81
1/14/15 19:00,9370.92,35.34,0
1/14/15 20:00,1389.0,44.985,0
1/14/15 21:00,8681.845,32.07,0
1/14/15 22:00,1772.0,31.365,0
1/14/15 23:00,7705.175,31.32,0
1/15/15 0:00,7272.95,30.035,0
1/15/15 1:00,6747.31,25.07,0
1/15/15 2:00,1931.0,20.94,0
1/15/15 3:00,1502.0,18.96,0
1/15/15 4:00,6289.085,19.51,0
1/15/15 5:00,6757.505,24.85,10
1/15/15 6:00,7578.37,28.19,48
1/15/15 7:00,8336.795,36.55,475
1/15/15 8:00,1359.0,40.935,683
1/15/15 9:00,9106.115,36.81,860
1/15/15 10:00,9265.875,37.485,992
1/15/15 11:00,9389.835,37.275,1059
1/15/15 12:00,9428.765,36.04,1062
1/15/15 13:00,1577.0,36.045,1001
1/15/15 14:00,1405.0,35.315,878
1/15/15 15:00,9652.085,35.555,703
1/15/15 16:00,1900.0,35.535,495
1/15/15 17:00,9644.095,34.13,274
1/15/15 18:00,9302.445,32.585,14
1/15/15 19:00,8937.865,38.385,0
1/15/15 20:00,1316.0,35.665,0
1/15/15 21:00,8409.045,34.73,0
1/15/15 22:00,8032.025,33.03,0
1/15/15 23:00,7627.34,33.005,0
1/16/15 0:00,1017.0,28.08,0
1/16/15 1:00,6727.845,25.42,0
1/16/15 2:00,6316.445,22.53,0
1/16/15 3:00,1293.0,19.455,0
1/16/15 4:00,1239.0,20.355,0
1/16/15 5:00,6794.48,23.465,53
1/16/15 6:00,7565.435,27.175,248
1/16/15 7:00,8364.025,31.465,472
1/16/15 8:00,8855.495,29.52,687
1/16/15 9:00,1958.0,28.23,868
1/16/15 10:00,9189.06,28.05,1002
1/16/15 11:00,9261.455,28.5,1073
1/16/15 12:00,9340.77,29.21,1078
1/16/15 13:00,9500.505,28.955,1018
1/16/15 14:00,1320.0,33.06,896
1/16/15 15:00,9896.94,35.865,722
1/16/15 16:00,10075.705,35.86,512
1/16/15 17:00,9940.79,36.295,288
1/16/15 18:00,9555.125,29.75,81
1/16/15 19:00,9126.535,31.345,0
1/16/15 20:00,8954.505,33.705,0
1/16/15 21:00,1028.0,29.74,0
1/16/15 22:00,8129.77,28.045,0
1/16/15 23:00,7629.935,26.475,0
1/17/15 0:00,7084.995,24.09,0
1/17/15 1:00,1218.0,22.465,0
1/17/15 2:00,6007.32,18.235,0
1/17/15 3:00,5788.675,17.11,0
1/17/15 4:00,5827.74,15.365,0
1/17/15 5:00,5976.84,18.235,57
1/17/15 6:00,1614.0,19.34,258
1/17/15 7:00,6956.105,22.73,486
1/17/15 8:00,7501.255,24.265,701
1/17/15 9:00,7700.695,24.805,883
1/17/15 10:00,7877.735,24.635,1016
1/17/15 11:00,8099.53,27.815,1084
1/17/15 12:00,8315.285,27.975,1089
1/17/15 13:00,1782.0,29.285,1025
1/17/15 14:00,8846.015,33.11,902
1/17/15 15:00,9164.725,34.195,728
1/17/15 16:00,1873.0,36.23,514
1/17/15 17:00,9446.15,36.755,287
1/17/15 18:00,9232.845,33.85,79
1/17/15 19:00,1399.0,34.1,0
1/17/15 20:00,8663.77,34.945,0
1/17/15 21:00,8333.25,33.2,0
1/17/15 22:00,7899.89,28.9,0
1/17/15 23:00,7443.58,28.62,0
1/18/15 0:00,7022.015,50.605,0
1/18/15 1:00,6483.545,26.36,0
1/18/15 2:00,1757.0,20.095,0
1/18/15 3:00,1251.0,18.97,0
1/18/15 4:00,1600.0,19.495,0
1/18/15 5:00,5963.955,18.875,49
1/18/15 6:00,6182.1,19.12,243
1/18/15 7:00,6661.9,22.485,470
1/18/15 8:00,7188.95,27.375,686
1/18/15 9:00,1813.0,28.29,868
1/18/15 10:00,7804.905,31.13,1000
1/18/15 11:00,1547.0,31.025,1071
1/18/15 12:00,1495.0,33.35,962
1/18/15 13:00,8288.06,31.975,1009
1/18/15 14:00,8409.19,33.25,881
1/18/15 15:00,8530.0,34.055,704
1/18/15 16:00,8684.725,35.945,496
1/18/15 17:00,8764.22,36.46,271
1/18/15 18:00,8561.16,31.64,5
1/18/15 19:00,8339.485,32.975,0
1/18/15 20:00,8361.405,40.815,0
1/18/15 21:00,7967.17,36.685,0
1/18/15 22:00,7525.91,29.015,0
1/18/15 23:00,7083.3,26.96,0
1/19/15 0:00,6780.09,28.235,0
1/19/15 1:00,1186.0,26.19,0
1/19/15 2:00,1005.0,23.095,0
1/19/15 3:00,5998.495,20.805,0
1/19/15 4:00,1363.0,23.065,0
1/19/15 5:00,6736.985,26.845,8
1/19/15 6:00,7543.19,30.325,26
1/19/15 7:00,8286.065,34.4,34
1/19/15 8:00,8689.505,35.1,54
1/19/15 9:00,1489.0,32.81,198
1/19/15 10:00,8782.165,33.09,593
1/19/15 11:00,8720.245,33.76,203
1/19/15 12:00,8664.885,33.495,217
1/19/15 13:00,8632.905,33.72,73
1/19/15 14:00,8574.62,33.14,160
1/19/15 15:00,8516.27,32.47,366
1/19/15 16:00,1457.0,32.465,313
1/19/15 17:00,8459.315,32.35,140
1/19/15 18:00,8220.755,31.535,37
1/19/15 19:00,8071.685,28.535,0
1/19/15 20:00,7912.205,28.78,0
1/19/15 21:00,7549.165,28.045,0
1/19/15 22:00,7331.685,27.24,0
1/19/15 23:00,7169.81,26.75,0
1/20/15 0:00,6854.98,23.105,0
1/20/15 1:00,6402.535,21.385,0
1/20/15 2:00,5996.155,18.95,0
1/20/15 3:00,1420.0,18.64,0
1/20/15 4:00,1917.0,19.045,0
1/20/15 5:00,6576.94,21.725,4
1/20/15 6:00,1858.0,25.58,9
1/20/15 7:00,8004.43,27.77,88
1/20/15 8:00,1067.0,28.655,138
1/20/15 9:00,8549.955,28.595,814
1/20/15 10:00,8592.5,28.6,460
1/20/15 11:00,1473.0,28.24,1021
1/20/15 12:00,8639.695,28.04,1032
1/20/15 13:00,8700.92,28.75,976
1/20/15 14:00,1352.0,28.465,857
1/20/15 15:00,1675.0,29.975,686
1/20/15 16:00,8749.51,30.675,422
1/20/15 17:00,8627.78,28.355,241
1/20/15 18:00,8387.945,27.445,67
1/20/15 19:00,8194.495,27.205,0
1/20/15 20:00,1943.0,27.75,0
1/20/15 21:00,7832.315,24.405,0
1/20/15 22:00,7592.145,24.825,0
1/20/15 23:00,1609.0,26.505,0
1/21/15 0:00,7154.34,27.02,0
1/21/15 1:00,1900.0,24.88,0
1/21/15 2:00,1578.0,19.64,0
1/21/15 3:00,6066.055,18.84,0
1/21/15 4:00,6294.525,21.765,0
1/21/15 5:00,6864.895,25.78,37
1/21/15 6:00,7602.685,27.605,225
1/21/15 7:00,8308.295,30.26,443
1/21/15 8:00,1620.0,33.05,651
1/21/15 9:00,1144.0,35.445,827
1/21/15 10:00,1864.0,35.2,952
1/21/15 11:00,9370.57,35.775,1020
1/21/15 12:00,9464.68,37.92,1026
1/21/15 13:00,1426.0,40.375,973
1/21/15 14:00,1207.0,41.35,850
1/21/15 15:00,9740.65,41.02,679
1/21/15 16:00,9751.405,38.345,472
1/21/15 17:00,9489.885,36.19,255
1/21/15 18:00,1125.0,33.85,64
1/21/15 19:00,8753.61,32.675,0
